Time,Open,High,Low,Close,Volume,LastTradingDate,TimeStamp
2024-03-28 22:00:00+08:00,16634.0,16649.0,16612.0,16628.0,626,20240429,1711634400
2024-03-28 22:30:00+08:00,16630.0,16663.0,16624.0,16662.0,1061,20240429,1711636200
2024-03-28 23:00:00+08:00,16661.0,16710.0,16659.0,16699.0,1079,20240429,1711638000
2024-03-28 23:30:00+08:00,16699.0,16701.0,16662.0,16663.0,795,20240429,1711639800
2024-03-29 00:00:00+08:00,16664.0,16675.0,16653.0,16661.0,709,20240429,1711641600
2024-03-29 00:30:00+08:00,16660.0,16673.0,16646.0,16651.0,504,20240429,1711643400
2024-03-29 01:00:00+08:00,16653.0,16655.0,16636.0,16641.0,438,20240429,1711645200
2024-03-29 01:30:00+08:00,16643.0,16653.0,16633.0,16646.0,324,20240429,1711647000
2024-03-29 02:00:00+08:00,16645.0,16655.0,16645.0,16646.0,332,20240429,1711648800
2024-03-29 02:30:00+08:00,16646.0,16655.0,16635.0,16651.0,440,20240429,1711650600
2024-04-02 09:15:00+08:00,16779.0,16924.0,16773.0,16898.0,8421,20240429,1712020500
2024-04-02 09:30:00+08:00,16899.0,17051.0,16896.0,17009.0,26294,20240429,1712021400
2024-04-02 10:00:00+08:00,17008.0,17038.0,16946.0,16984.0,13929,20240429,1712023200
2024-04-02 10:30:00+08:00,16985.0,17050.0,16967.0,17038.0,8892,20240429,1712025000
2024-04-02 11:00:00+08:00,17038.0,17068.0,16997.0,17043.0,7295,20240429,1712026800
2024-04-02 11:30:00+08:00,17044.0,17045.0,16962.0,16996.0,5241,20240429,1712028600
2024-04-02 13:00:00+08:00,16992.0,16993.0,16935.0,16962.0,7377,20240429,1712034000
2024-04-02 13:30:00+08:00,16962.0,16987.0,16947.0,16955.0,3826,20240429,1712035800
2024-04-02 14:00:00+08:00,16954.0,16979.0,16917.0,16924.0,5013,20240429,1712037600
2024-04-02 14:30:00+08:00,16924.0,16944.0,16902.0,16939.0,5285,20240429,1712039400
2024-04-02 15:00:00+08:00,16941.0,16972.0,16935.0,16946.0,5680,20240429,1712041200
2024-04-02 15:30:00+08:00,16947.0,16968.0,16944.0,16958.0,5609,20240429,1712043000
2024-04-02 16:00:00+08:00,16957.0,17015.0,16956.0,16967.0,10217,20240429,1712044800
2024-04-02 17:15:00+08:00,16967.0,16982.0,16950.0,16982.0,515,20240429,1712049300
2024-04-02 17:30:00+08:00,16982.0,16987.0,16969.0,16971.0,426,20240429,1712050200
2024-04-02 18:00:00+08:00,16973.0,16974.0,16951.0,16965.0,414,20240429,1712052000
2024-04-02 18:30:00+08:00,16966.0,16991.0,16950.0,16986.0,518,20240429,1712053800
2024-04-02 19:00:00+08:00,16987.0,16993.0,16966.0,16974.0,379,20240429,1712055600
2024-04-02 19:30:00+08:00,16972.0,16980.0,16962.0,16971.0,240,20240429,1712057400
2024-04-02 20:00:00+08:00,16969.0,16993.0,16957.0,16975.0,479,20240429,1712059200
2024-04-02 20:30:00+08:00,16975.0,17008.0,16971.0,16984.0,581,20240429,1712061000
2024-04-02 21:00:00+08:00,16983.0,16985.0,16943.0,16951.0,896,20240429,1712062800
2024-04-02 21:30:00+08:00,16950.0,17030.0,16934.0,17020.0,2672,20240429,1712064600
2024-04-02 22:00:00+08:00,17019.0,17072.0,17010.0,17050.0,1726,20240429,1712066400
2024-04-02 22:30:00+08:00,17050.0,17054.0,16997.0,17010.0,971,20240429,1712068200
2024-04-02 23:00:00+08:00,17011.0,17039.0,16998.0,17027.0,727,20240429,1712070000
2024-04-02 23:30:00+08:00,17028.0,17028.0,16989.0,16991.0,704,20240429,1712071800
2024-04-03 00:00:00+08:00,16990.0,17014.0,16990.0,17012.0,334,20240429,1712073600
2024-04-03 00:30:00+08:00,17008.0,17018.0,17004.0,17018.0,193,20240429,1712075400
2024-04-03 01:00:00+08:00,17018.0,17018.0,16998.0,17010.0,163,20240429,1712077200
2024-04-03 01:30:00+08:00,17012.0,17014.0,17001.0,17006.0,163,20240429,1712079000
2024-04-03 02:00:00+08:00,17005.0,17005.0,16984.0,16987.0,390,20240429,1712080800
2024-04-03 02:30:00+08:00,16986.0,16988.0,16960.0,16960.0,462,20240429,1712082600
2024-04-03 09:15:00+08:00,16950.0,16982.0,16912.0,16948.0,4268,20240429,1712106900
2024-04-03 09:30:00+08:00,16946.0,16966.0,16851.0,16862.0,16789,20240429,1712107800
2024-04-03 10:00:00+08:00,16861.0,16893.0,16832.0,16845.0,8322,20240429,1712109600
2024-04-03 10:30:00+08:00,16844.0,16882.0,16770.0,16781.0,8290,20240429,1712111400
2024-04-03 11:00:00+08:00,16781.0,16808.0,16761.0,16806.0,4997,20240429,1712113200
2024-04-03 11:30:00+08:00,16804.0,16859.0,16798.0,16845.0,3968,20240429,1712115000
2024-04-03 13:00:00+08:00,16836.0,16856.0,16793.0,16818.0,4404,20240429,1712120400
2024-04-03 13:30:00+08:00,16819.0,16840.0,16773.0,16791.0,4468,20240429,1712122200
2024-04-03 14:00:00+08:00,16792.0,16792.0,16749.0,16759.0,5407,20240429,1712124000
2024-04-03 14:30:00+08:00,16759.0,16765.0,16726.0,16764.0,4693,20240429,1712125800
2024-04-03 15:00:00+08:00,16764.0,16769.0,16735.0,16737.0,3962,20240429,1712127600
2024-04-03 15:30:00+08:00,16737.0,16763.0,16718.0,16753.0,5533,20240429,1712129400
2024-04-03 16:00:00+08:00,16752.0,16764.0,16730.0,16746.0,6223,20240429,1712131200
2024-04-03 17:15:00+08:00,16758.0,16765.0,16750.0,16764.0,323,20240429,1712135700
2024-04-03 17:30:00+08:00,16762.0,16772.0,16756.0,16762.0,389,20240429,1712136600
2024-04-03 18:00:00+08:00,16763.0,16772.0,16761.0,16770.0,272,20240429,1712138400
2024-04-03 18:30:00+08:00,16769.0,16777.0,16759.0,16774.0,298,20240429,1712140200
2024-04-03 19:00:00+08:00,16774.0,16786.0,16769.0,16773.0,380,20240429,1712142000
2024-04-03 19:30:00+08:00,16772.0,16788.0,16770.0,16785.0,244,20240429,1712143800
2024-04-03 20:00:00+08:00,16783.0,16788.0,16759.0,16763.0,507,20240429,1712145600
2024-04-03 20:30:00+08:00,16764.0,16775.0,16751.0,16764.0,425,20240429,1712147400
2024-04-03 21:00:00+08:00,16765.0,16779.0,16765.0,16776.0,405,20240429,1712149200
2024-04-03 21:30:00+08:00,16777.0,16827.0,16754.0,16767.0,2140,20240429,1712151000
2024-04-03 22:00:00+08:00,16771.0,16817.0,16771.0,16775.0,1295,20240429,1712152800
2024-04-03 22:30:00+08:00,16776.0,16829.0,16768.0,16822.0,1357,20240429,1712154600
2024-04-03 23:00:00+08:00,16823.0,16847.0,16823.0,16841.0,966,20240429,1712156400
2024-04-03 23:30:00+08:00,16840.0,16861.0,16840.0,16848.0,832,20240429,1712158200
2024-04-04 00:00:00+08:00,16849.0,16854.0,16826.0,16844.0,545,20240429,1712160000
2024-04-04 00:30:00+08:00,16844.0,16860.0,16834.0,16848.0,375,20240429,1712161800
2024-04-04 01:00:00+08:00,16847.0,16872.0,16844.0,16872.0,333,20240429,1712163600
2024-04-04 01:30:00+08:00,16872.0,16883.0,16867.0,16874.0,363,20240429,1712165400
2024-04-04 02:00:00+08:00,16873.0,16885.0,16871.0,16873.0,298,20240429,1712167200
2024-04-04 02:30:00+08:00,16873.0,16884.0,16860.0,16860.0,447,20240429,1712169000
2024-04-03 09:15:00+08:00,16950.0,16982.0,16912.0,16948.0,4268,20240429,1712106900
2024-04-03 09:30:00+08:00,16946.0,16966.0,16851.0,16862.0,16789,20240429,1712107800
2024-04-03 10:00:00+08:00,16861.0,16893.0,16832.0,16845.0,8322,20240429,1712109600
2024-04-03 10:30:00+08:00,16844.0,16882.0,16770.0,16781.0,8290,20240429,1712111400
2024-04-03 11:00:00+08:00,16781.0,16808.0,16761.0,16806.0,4997,20240429,1712113200
2024-04-03 11:30:00+08:00,16804.0,16859.0,16798.0,16845.0,3968,20240429,1712115000
2024-04-03 13:00:00+08:00,16836.0,16856.0,16793.0,16818.0,4404,20240429,1712120400
2024-04-03 13:30:00+08:00,16819.0,16840.0,16773.0,16791.0,4468,20240429,1712122200
2024-04-03 14:00:00+08:00,16792.0,16792.0,16749.0,16759.0,5407,20240429,1712124000
2024-04-03 14:30:00+08:00,16759.0,16765.0,16726.0,16764.0,4693,20240429,1712125800
2024-04-03 15:00:00+08:00,16764.0,16769.0,16735.0,16737.0,3962,20240429,1712127600
2024-04-03 15:30:00+08:00,16737.0,16763.0,16718.0,16753.0,5533,20240429,1712129400
2024-04-03 16:00:00+08:00,16752.0,16764.0,16730.0,16746.0,6223,20240429,1712131200
2024-04-03 17:15:00+08:00,16758.0,16765.0,16750.0,16764.0,323,20240429,1712135700
2024-04-03 17:30:00+08:00,16762.0,16772.0,16756.0,16762.0,389,20240429,1712136600
2024-04-03 18:00:00+08:00,16763.0,16772.0,16761.0,16770.0,272,20240429,1712138400
2024-04-03 18:30:00+08:00,16769.0,16777.0,16759.0,16774.0,298,20240429,1712140200
2024-04-03 19:00:00+08:00,16774.0,16786.0,16769.0,16773.0,380,20240429,1712142000
2024-04-03 19:30:00+08:00,16772.0,16788.0,16770.0,16785.0,244,20240429,1712143800
2024-04-03 20:00:00+08:00,16783.0,16788.0,16759.0,16763.0,507,20240429,1712145600
2024-04-03 20:30:00+08:00,16764.0,16775.0,16751.0,16764.0,425,20240429,1712147400
2024-04-03 21:00:00+08:00,16765.0,16779.0,16765.0,16776.0,405,20240429,1712149200
2024-04-03 21:30:00+08:00,16777.0,16827.0,16754.0,16767.0,2140,20240429,1712151000
2024-04-03 22:00:00+08:00,16771.0,16817.0,16771.0,16775.0,1295,20240429,1712152800
2024-04-03 22:30:00+08:00,16776.0,16829.0,16768.0,16822.0,1357,20240429,1712154600
2024-04-03 23:00:00+08:00,16823.0,16847.0,16823.0,16841.0,966,20240429,1712156400
2024-04-03 23:30:00+08:00,16840.0,16861.0,16840.0,16848.0,832,20240429,1712158200
2024-04-04 00:00:00+08:00,16849.0,16854.0,16826.0,16844.0,545,20240429,1712160000
2024-04-04 00:30:00+08:00,16844.0,16860.0,16834.0,16848.0,375,20240429,1712161800
2024-04-04 01:00:00+08:00,16847.0,16872.0,16844.0,16872.0,333,20240429,1712163600
2024-04-04 01:30:00+08:00,16872.0,16883.0,16867.0,16874.0,363,20240429,1712165400
2024-04-04 02:00:00+08:00,16873.0,16885.0,16871.0,16873.0,298,20240429,1712167200
2024-04-04 02:30:00+08:00,16873.0,16884.0,16860.0,16860.0,447,20240429,1712169000
2024-04-05 09:15:00+08:00,16798.0,16837.0,16685.0,16687.0,6741,20240429,1712279700
2024-04-05 09:30:00+08:00,16685.0,16878.0,16546.0,16600.0,29715,20240429,1712280600
2024-04-05 10:00:00+08:00,16598.0,16678.0,16554.0,16600.0,13137,20240429,1712282400
2024-04-05 10:30:00+08:00,16601.0,16609.0,16503.0,16596.0,8995,20240429,1712284200
2024-04-05 11:00:00+08:00,16595.0,16653.0,16570.0,16590.0,5830,20240429,1712286000
2024-04-05 11:30:00+08:00,16590.0,16653.0,16587.0,16633.0,3515,20240429,1712287800
2024-04-05 13:00:00+08:00,16638.0,16731.0,16636.0,16713.0,7298,20240429,1712293200
2024-04-05 13:30:00+08:00,16713.0,16828.0,16683.0,16797.0,7616,20240429,1712295000
2024-04-05 14:00:00+08:00,16794.0,16816.0,16734.0,16750.0,5081,20240429,1712296800
2024-04-05 14:30:00+08:00,16750.0,16792.0,16747.0,16778.0,2920,20240429,1712298600
2024-04-05 15:00:00+08:00,16778.0,16812.0,16766.0,16798.0,3153,20240429,1712300400
2024-04-05 15:30:00+08:00,16798.0,16808.0,16752.0,16761.0,4308,20240429,1712302200
2024-04-05 16:00:00+08:00,16761.0,16761.0,16717.0,16732.0,5889,20240429,1712304000
2024-04-05 17:15:00+08:00,16735.0,16748.0,16734.0,16737.0,415,20240429,1712308500
2024-04-05 17:30:00+08:00,16737.0,16762.0,16735.0,16757.0,307,20240429,1712309400
2024-04-05 18:00:00+08:00,16757.0,16757.0,16746.0,16754.0,108,20240429,1712311200
2024-04-05 18:30:00+08:00,16753.0,16759.0,16752.0,16753.0,140,20240429,1712313000
2024-04-05 19:00:00+08:00,16754.0,16754.0,16743.0,16748.0,140,20240429,1712314800
2024-04-05 19:30:00+08:00,16748.0,16759.0,16742.0,16758.0,254,20240429,1712316600
2024-04-05 20:00:00+08:00,16757.0,16780.0,16753.0,16774.0,489,20240429,1712318400
2024-04-05 20:30:00+08:00,16778.0,16778.0,16700.0,16721.0,1908,20240429,1712320200
2024-04-05 21:00:00+08:00,16721.0,16742.0,16703.0,16725.0,711,20240429,1712322000
2024-04-05 21:30:00+08:00,16727.0,16770.0,16709.0,16717.0,1530,20240429,1712323800
2024-04-05 22:00:00+08:00,16717.0,16745.0,16698.0,16717.0,1125,20240429,1712325600
2024-04-05 22:30:00+08:00,16717.0,16748.0,16707.0,16741.0,728,20240429,1712327400
2024-04-05 23:00:00+08:00,16741.0,16764.0,16731.0,16754.0,725,20240429,1712329200
2024-04-05 23:30:00+08:00,16753.0,16770.0,16735.0,16770.0,661,20240429,1712331000
2024-04-06 00:00:00+08:00,16770.0,16795.0,16763.0,16793.0,615,20240429,1712332800
2024-04-06 00:30:00+08:00,16793.0,16809.0,16782.0,16808.0,469,20240429,1712334600
2024-04-06 01:00:00+08:00,16807.0,16812.0,16792.0,16799.0,299,20240429,1712336400
2024-04-06 01:30:00+08:00,16800.0,16805.0,16776.0,16779.0,287,20240429,1712338200
2024-04-06 02:00:00+08:00,16780.0,16797.0,16771.0,16775.0,367,20240429,1712340000
2024-04-06 02:30:00+08:00,16773.0,16788.0,16772.0,16779.0,332,20240429,1712341800
2024-04-05 09:15:00+08:00,16798.0,16837.0,16685.0,16687.0,6741,20240429,1712279700
2024-04-05 09:30:00+08:00,16685.0,16878.0,16546.0,16600.0,29715,20240429,1712280600
2024-04-05 10:00:00+08:00,16598.0,16678.0,16554.0,16600.0,13137,20240429,1712282400
2024-04-05 10:30:00+08:00,16601.0,16609.0,16503.0,16596.0,8995,20240429,1712284200
2024-04-05 11:00:00+08:00,16595.0,16653.0,16570.0,16590.0,5830,20240429,1712286000
2024-04-05 11:30:00+08:00,16590.0,16653.0,16587.0,16633.0,3515,20240429,1712287800
2024-04-05 13:00:00+08:00,16638.0,16731.0,16636.0,16713.0,7298,20240429,1712293200
2024-04-05 13:30:00+08:00,16713.0,16828.0,16683.0,16797.0,7616,20240429,1712295000
2024-04-05 14:00:00+08:00,16794.0,16816.0,16734.0,16750.0,5081,20240429,1712296800
2024-04-05 14:30:00+08:00,16750.0,16792.0,16747.0,16778.0,2920,20240429,1712298600
2024-04-05 15:00:00+08:00,16778.0,16812.0,16766.0,16798.0,3153,20240429,1712300400
2024-04-05 15:30:00+08:00,16798.0,16808.0,16752.0,16761.0,4308,20240429,1712302200
2024-04-05 16:00:00+08:00,16761.0,16761.0,16717.0,16732.0,5889,20240429,1712304000
2024-04-05 17:15:00+08:00,16735.0,16748.0,16734.0,16737.0,415,20240429,1712308500
2024-04-05 17:30:00+08:00,16737.0,16762.0,16735.0,16757.0,307,20240429,1712309400
2024-04-05 18:00:00+08:00,16757.0,16757.0,16746.0,16754.0,108,20240429,1712311200
2024-04-05 18:30:00+08:00,16753.0,16759.0,16752.0,16753.0,140,20240429,1712313000
2024-04-05 19:00:00+08:00,16754.0,16754.0,16743.0,16748.0,140,20240429,1712314800
2024-04-05 19:30:00+08:00,16748.0,16759.0,16742.0,16758.0,254,20240429,1712316600
2024-04-05 20:00:00+08:00,16757.0,16780.0,16753.0,16774.0,489,20240429,1712318400
2024-04-05 20:30:00+08:00,16778.0,16778.0,16700.0,16721.0,1908,20240429,1712320200
2024-04-05 21:00:00+08:00,16721.0,16742.0,16703.0,16725.0,711,20240429,1712322000
2024-04-05 21:30:00+08:00,16727.0,16770.0,16709.0,16717.0,1530,20240429,1712323800
2024-04-05 22:00:00+08:00,16717.0,16745.0,16698.0,16717.0,1125,20240429,1712325600
2024-04-05 22:30:00+08:00,16717.0,16748.0,16707.0,16741.0,728,20240429,1712327400
2024-04-05 23:00:00+08:00,16741.0,16764.0,16731.0,16754.0,725,20240429,1712329200
2024-04-05 23:30:00+08:00,16753.0,16770.0,16735.0,16770.0,661,20240429,1712331000
2024-04-06 00:00:00+08:00,16770.0,16795.0,16763.0,16793.0,615,20240429,1712332800
2024-04-06 00:30:00+08:00,16793.0,16809.0,16782.0,16808.0,469,20240429,1712334600
2024-04-06 01:00:00+08:00,16807.0,16812.0,16792.0,16799.0,299,20240429,1712336400
2024-04-06 01:30:00+08:00,16800.0,16805.0,16776.0,16779.0,287,20240429,1712338200
2024-04-06 02:00:00+08:00,16780.0,16797.0,16771.0,16775.0,367,20240429,1712340000
2024-04-06 02:30:00+08:00,16773.0,16788.0,16772.0,16779.0,332,20240429,1712341800
2024-04-05 09:15:00+08:00,16798.0,16837.0,16685.0,16687.0,6741,20240429,1712279700
2024-04-05 09:30:00+08:00,16685.0,16878.0,16546.0,16600.0,29715,20240429,1712280600
2024-04-05 10:00:00+08:00,16598.0,16678.0,16554.0,16600.0,13137,20240429,1712282400
2024-04-05 10:30:00+08:00,16601.0,16609.0,16503.0,16596.0,8995,20240429,1712284200
2024-04-05 11:00:00+08:00,16595.0,16653.0,16570.0,16590.0,5830,20240429,1712286000
2024-04-05 11:30:00+08:00,16590.0,16653.0,16587.0,16633.0,3515,20240429,1712287800
2024-04-05 13:00:00+08:00,16638.0,16731.0,16636.0,16713.0,7298,20240429,1712293200
2024-04-05 13:30:00+08:00,16713.0,16828.0,16683.0,16797.0,7616,20240429,1712295000
2024-04-05 14:00:00+08:00,16794.0,16816.0,16734.0,16750.0,5081,20240429,1712296800
2024-04-05 14:30:00+08:00,16750.0,16792.0,16747.0,16778.0,2920,20240429,1712298600
2024-04-05 15:00:00+08:00,16778.0,16812.0,16766.0,16798.0,3153,20240429,1712300400
2024-04-05 15:30:00+08:00,16798.0,16808.0,16752.0,16761.0,4308,20240429,1712302200
2024-04-05 16:00:00+08:00,16761.0,16761.0,16717.0,16732.0,5889,20240429,1712304000
2024-04-05 17:15:00+08:00,16735.0,16748.0,16734.0,16737.0,415,20240429,1712308500
2024-04-05 17:30:00+08:00,16737.0,16762.0,16735.0,16757.0,307,20240429,1712309400
2024-04-05 18:00:00+08:00,16757.0,16757.0,16746.0,16754.0,108,20240429,1712311200
2024-04-05 18:30:00+08:00,16753.0,16759.0,16752.0,16753.0,140,20240429,1712313000
2024-04-05 19:00:00+08:00,16754.0,16754.0,16743.0,16748.0,140,20240429,1712314800
2024-04-05 19:30:00+08:00,16748.0,16759.0,16742.0,16758.0,254,20240429,1712316600
2024-04-05 20:00:00+08:00,16757.0,16780.0,16753.0,16774.0,489,20240429,1712318400
2024-04-05 20:30:00+08:00,16778.0,16778.0,16700.0,16721.0,1908,20240429,1712320200
2024-04-05 21:00:00+08:00,16721.0,16742.0,16703.0,16725.0,711,20240429,1712322000
2024-04-05 21:30:00+08:00,16727.0,16770.0,16709.0,16717.0,1530,20240429,1712323800
2024-04-05 22:00:00+08:00,16717.0,16745.0,16698.0,16717.0,1125,20240429,1712325600
2024-04-05 22:30:00+08:00,16717.0,16748.0,16707.0,16741.0,728,20240429,1712327400
2024-04-05 23:00:00+08:00,16741.0,16764.0,16731.0,16754.0,725,20240429,1712329200
2024-04-05 23:30:00+08:00,16753.0,16770.0,16735.0,16770.0,661,20240429,1712331000
2024-04-06 00:00:00+08:00,16770.0,16795.0,16763.0,16793.0,615,20240429,1712332800
2024-04-06 00:30:00+08:00,16793.0,16809.0,16782.0,16808.0,469,20240429,1712334600
2024-04-06 01:00:00+08:00,16807.0,16812.0,16792.0,16799.0,299,20240429,1712336400
2024-04-06 01:30:00+08:00,16800.0,16805.0,16776.0,16779.0,287,20240429,1712338200
2024-04-06 02:00:00+08:00,16780.0,16797.0,16771.0,16775.0,367,20240429,1712340000
2024-04-06 02:30:00+08:00,16773.0,16788.0,16772.0,16779.0,332,20240429,1712341800
2024-04-08 09:15:00+08:00,16702.0,16760.0,16605.0,16610.0,5652,20240429,1712538900
2024-04-08 09:30:00+08:00,16609.0,16748.0,16598.0,16734.0,21861,20240429,1712539800
2024-04-08 10:00:00+08:00,16734.0,16888.0,16720.0,16880.0,12534,20240429,1712541600
2024-04-08 10:30:00+08:00,16879.0,16943.0,16873.0,16933.0,10200,20240429,1712543400
2024-04-08 11:00:00+08:00,16933.0,16943.0,16738.0,16738.0,10983,20240429,1712545200
2024-04-08 11:30:00+08:00,16739.0,16749.0,16688.0,16737.0,8249,20240429,1712547000
2024-04-08 13:00:00+08:00,16741.0,16805.0,16733.0,16772.0,5301,20240429,1712552400
2024-04-08 13:30:00+08:00,16772.0,16793.0,16741.0,16767.0,4380,20240429,1712554200
2024-04-08 14:00:00+08:00,16767.0,16840.0,16766.0,16827.0,5751,20240429,1712556000
2024-04-08 14:30:00+08:00,16827.0,16840.0,16760.0,16770.0,3659,20240429,1712557800
2024-04-08 15:00:00+08:00,16771.0,16773.0,16715.0,16749.0,4658,20240429,1712559600
2024-04-08 15:30:00+08:00,16749.0,16790.0,16743.0,16779.0,3789,20240429,1712561400
2024-04-08 16:00:00+08:00,16780.0,16797.0,16751.0,16773.0,3818,20240429,1712563200
2024-04-08 17:15:00+08:00,16773.0,16785.0,16765.0,16781.0,301,20240429,1712567700
2024-04-08 17:30:00+08:00,16781.0,16803.0,16777.0,16794.0,428,20240429,1712568600
2024-04-08 18:00:00+08:00,16794.0,16794.0,16767.0,16780.0,299,20240429,1712570400
2024-04-08 18:30:00+08:00,16779.0,16790.0,16776.0,16787.0,214,20240429,1712572200
2024-04-08 19:00:00+08:00,16787.0,16795.0,16776.0,16780.0,223,20240429,1712574000
2024-04-08 19:30:00+08:00,16780.0,16801.0,16776.0,16800.0,304,20240429,1712575800
2024-04-08 20:00:00+08:00,16798.0,16822.0,16794.0,16816.0,423,20240429,1712577600
2024-04-08 20:30:00+08:00,16819.0,16834.0,16817.0,16832.0,348,20240429,1712579400
2024-04-08 21:00:00+08:00,16834.0,16860.0,16834.0,16857.0,723,20240429,1712581200
2024-04-08 21:30:00+08:00,16856.0,16912.0,16842.0,16885.0,2234,20240429,1712583000
2024-04-08 22:00:00+08:00,16885.0,16889.0,16856.0,16876.0,851,20240429,1712584800
2024-04-08 22:30:00+08:00,16876.0,16894.0,16865.0,16878.0,536,20240429,1712586600
2024-04-08 23:00:00+08:00,16877.0,16900.0,16868.0,16880.0,470,20240429,1712588400
2024-04-08 23:30:00+08:00,16882.0,16886.0,16862.0,16880.0,384,20240429,1712590200
2024-04-09 00:00:00+08:00,16880.0,16880.0,16844.0,16857.0,453,20240429,1712592000
2024-04-09 00:30:00+08:00,16855.0,16859.0,16845.0,16850.0,233,20240429,1712593800
2024-04-09 01:00:00+08:00,16849.0,16851.0,16834.0,16836.0,274,20240429,1712595600
2024-04-09 01:30:00+08:00,16839.0,16844.0,16833.0,16843.0,179,20240429,1712597400
2024-04-09 02:00:00+08:00,16842.0,16849.0,16838.0,16845.0,100,20240429,1712599200
2024-04-09 02:30:00+08:00,16843.0,16843.0,16825.0,16831.0,224,20240429,1712601000
2024-04-09 09:15:00+08:00,16844.0,16890.0,16830.0,16876.0,3319,20240429,1712625300
2024-04-09 09:30:00+08:00,16878.0,17063.0,16853.0,16900.0,24202,20240429,1712626200
2024-04-09 10:00:00+08:00,16901.0,16966.0,16876.0,16923.0,10034,20240429,1712628000
2024-04-09 10:30:00+08:00,16921.0,16921.0,16837.0,16901.0,8953,20240429,1712629800
2024-04-09 11:00:00+08:00,16901.0,16935.0,16873.0,16882.0,4871,20240429,1712631600
2024-04-09 11:30:00+08:00,16883.0,16887.0,16849.0,16872.0,2918,20240429,1712633400
2024-04-09 13:00:00+08:00,16876.0,16924.0,16859.0,16876.0,5575,20240429,1712638800
2024-04-09 13:30:00+08:00,16875.0,16907.0,16855.0,16883.0,3341,20240429,1712640600
2024-04-09 14:00:00+08:00,16882.0,16934.0,16879.0,16923.0,3616,20240429,1712642400
2024-04-09 14:30:00+08:00,16924.0,16931.0,16884.0,16895.0,3115,20240429,1712644200
2024-04-09 15:00:00+08:00,16895.0,16900.0,16875.0,16886.0,2415,20240429,1712646000
2024-04-09 15:30:00+08:00,16885.0,16902.0,16872.0,16879.0,3779,20240429,1712647800
2024-04-09 16:00:00+08:00,16878.0,16880.0,16841.0,16853.0,4686,20240429,1712649600
2024-04-09 17:15:00+08:00,16855.0,16891.0,16853.0,16890.0,602,20240429,1712654100
2024-04-09 17:30:00+08:00,16889.0,16899.0,16882.0,16892.0,383,20240429,1712655000
2024-04-09 18:00:00+08:00,16889.0,16902.0,16886.0,16893.0,331,20240429,1712656800
2024-04-09 18:30:00+08:00,16892.0,16892.0,16868.0,16882.0,276,20240429,1712658600
2024-04-09 19:00:00+08:00,16882.0,16895.0,16881.0,16886.0,179,20240429,1712660400
2024-04-09 19:30:00+08:00,16886.0,16892.0,16877.0,16890.0,164,20240429,1712662200
2024-04-09 20:00:00+08:00,16889.0,16901.0,16886.0,16900.0,244,20240429,1712664000
2024-04-09 20:30:00+08:00,16899.0,16922.0,16897.0,16907.0,403,20240429,1712665800
2024-04-09 21:00:00+08:00,16908.0,16925.0,16907.0,16925.0,318,20240429,1712667600
2024-04-09 21:30:00+08:00,16925.0,16988.0,16921.0,16961.0,2191,20240429,1712669400
2024-04-09 22:00:00+08:00,16962.0,16971.0,16941.0,16943.0,679,20240429,1712671200
2024-04-09 22:30:00+08:00,16943.0,16943.0,16897.0,16919.0,1457,20240429,1712673000
2024-04-09 23:00:00+08:00,16918.0,16932.0,16904.0,16920.0,709,20240429,1712674800
2024-04-09 23:30:00+08:00,16922.0,16939.0,16913.0,16921.0,353,20240429,1712676600
2024-04-10 00:00:00+08:00,16921.0,16943.0,16920.0,16940.0,267,20240429,1712678400
2024-04-10 00:30:00+08:00,16940.0,16952.0,16928.0,16931.0,283,20240429,1712680200
2024-04-10 01:00:00+08:00,16932.0,16940.0,16920.0,16933.0,154,20240429,1712682000
2024-04-10 01:30:00+08:00,16932.0,16941.0,16922.0,16923.0,117,20240429,1712683800
2024-04-10 02:00:00+08:00,16922.0,16934.0,16917.0,16932.0,125,20240429,1712685600
2024-04-10 02:30:00+08:00,16933.0,16949.0,16929.0,16937.0,194,20240429,1712687400
